Time	Volt	Ampere			
3.11625	9.76	0.1481			
3.1163	9.75583	0.148283			
3.11635	9.755	0.148125			
3.1164	9.7375	0.148008			
3.11645	9.76083	0.147983			
3.1165	9.76	0.148042			
3.11655	9.76333	0.147908			
3.1166	9.75	0.147533			
3.11665	9.74917	0.147417			
3.1167	9.76	0.147608			
3.11675	9.74917	0.147667			
3.1168	9.765	0.147375			
3.11685	9.74833	0.1473			
3.1169	9.75083	0.1476			
3.11695	9.75083	0.147883			
3.117	9.76333	0.1481			
3.11705	9.76167	0.1481			
3.1171	9.7475	0.148208			
3.11715	9.76083	0.148392			
3.1172	9.74833	0.148208			
3.11725	9.76167	0.14775			
3.1173	9.75833	0.14775			
3.11735	9.75667	0.147958			
3.1174	9.74833	0.147758			
3.11745	9.74583	0.147542			
3.1175	9.76833	0.147467			
3.11755	9.76	0.147517			
3.1176	9.76167	0.147675			
3.11765	9.74917	0.147733			
3.1177	9.75167	0.147725			
3.11775	9.75167	0.147892			
3.1178	9.7575	0.148117			
3.11785	9.77167	0.147933			
3.1179	9.75	0.147708			
3.11795	9.75333	0.147933			
3.118	9.75	0.147983			
3.11805	9.765	0.14785			
3.1181	9.76417	0.147742			
3.11815	9.7525	0.147683			
3.1182	9.75917	0.14775			
3.11825	9.7475	0.147933			
3.1183	9.76083	0.147867			
3.11835	9.76083	0.14785			
3.1184	9.75917	0.147992			
3.11845	9.75167	0.14805			
3.1185	9.74583	0.147767			
3.11855	9.76917	0.147733			
3.1186	9.75833	0.147983			
3.11865	9.76167	0.148017			
3.1187	9.74833	0.147942			
3.11875	9.75	0.147825			
3.1188	9.75417	0.14775			
3.11885	9.7575	0.148025			
3.1189	9.77333	0.148108			
3.11895	9.75	0.147733			
3.119	9.75417	0.14785			
3.11905	9.74833	0.147983			
3.1191	9.7625	0.147992			
3.11915	9.75833	0.147825			
3.1192	9.75083	0.147717			
3.11925	9.75917	0.147808			
3.1193	9.74667	0.147683			
3.11935	9.76167	0.147492			
3.1194	9.75917	0.147367			
3.11945	9.7575	0.147575			
3.1195	9.75	0.14795			
3.11955	9.745	0.147833			
3.1196	9.76917	0.14755			
3.11965	9.75667	0.148017			
3.1197	9.76333	0.148267			
3.11975	9.74667	0.148233			
3.1198	9.75083	0.14815			
3.11985	9.755	0.148083			
3.1199	9.75917	0.148092			
3.11995	9.7725	0.148008			
3.12	9.75083	0.147667			
3.12005	9.7525	0.14765			
3.1201	9.75	0.147883			
3.12015	9.76583	0.147875			
3.1202	9.76	0.147525			
3.12025	9.75083	0.147358			
3.1203	9.75583	0.147608			
3.12035	9.74417	0.147708			
3.1204	9.7625	0.147808			
3.12045	9.755	0.147958			
3.1205	9.7575	0.148083			
3.12055	9.75083	0.148308			
3.1206	9.74833	0.14835			
3.12065	9.765	0.147908			
3.1207	9.75167	0.147958			
3.12075	9.76167	0.148117			
3.1208	9.7475	0.147792			
3.12085	9.755	0.147542			
3.1209	9.75167	0.1474			
3.12095	9.765	0.14755			
3.121	9.76333	0.147675			
3.12105	9.74583	0.147658			
3.1211	9.74833	0.147567			
3.12115	9.74917	0.147783			
3.1212	9.76583	0.147933			
3.12125	9.76083	0.147833			
3.1213	9.75917	0.147633			
3.12135	9.75167	0.147958			
3.1214	9.74333	0.14815			
3.12145	9.75917	0.148			
3.1215	9.75917	0.14785			
3.12155	9.75917	0.14785			
3.1216	9.74917	0.147817			
3.12165	9.75167	0.147908			
3.1217	9.755	0.147667			
3.12175	9.7575	0.147492			
3.1218	9.76417	0.147683			
3.12185	9.745	0.147808			
3.1219	9.75167	0.147692			
3.12195	9.7525	0.147667			
3.122	9.76333	0.147875			
3.12205	9.765	0.147892			
3.1221	9.74667	0.147817			
3.12215	9.76083	0.147742			
3.1222	9.74833	0.147892			
3.12225	9.76167	0.148133			
3.1223	9.75917	0.148133			
3.12235	9.755	0.147725			
3.1224	9.75	0.147767			
3.12245	9.74417	0.147983			
3.1225	9.77	0.147967			
3.12255	9.76	0.1478			
3.1226	9.75833	0.1478			
3.12265	9.74667	0.14775			
3.1227	9.75	0.147708			
3.12275	9.75667	0.147642			
3.1228	9.75083	0.14745			
3.12285	9.76833	0.1477			
3.1229	9.74833	0.147992			
3.12295	9.75167	0.147808			
3.123	9.75083	0.14755			
3.12305	9.76	0.147817			
3.1231	9.75833	0.148			
3.12315	9.74833	0.14785			
3.1232	9.76083	0.147808			
3.12325	9.74833	0.147925			
3.1233	9.76167	0.148017			
3.12335	9.755	0.147967			
3.1234	9.75417	0.147733			
3.12345	9.74833	0.147617			
3.1235	9.74917	0.14785			
3.12355	9.7675	0.147817			
3.1236	9.75833	0.147542			
3.12365	9.75667	0.147517			
3.1237	9.74167	0.147725			
3.12375	9.7525	0.1478			
3.1238	9.75917	0.14775			
3.12385	9.76	0.147717			
3.1239	9.76417	0.147925			
3.12395	9.7425	0.148258			
3.124	9.75417	0.148242			
3.12405	9.7525	0.147958			
3.1241	9.76417	0.148075			
3.12415	9.75667	0.14825			
3.1242	9.74833	0.147958			
3.12425	9.75667	0.147558			
3.1243	9.74833	0.147575			
3.12435	9.765	0.147625			
3.1244	9.75833	0.147592			
3.12445	9.75583	0.147583			
3.1245	9.7475	0.147467			
3.12455	9.74917	0.1477			
3.1246	9.7725	0.1481			
3.12465	9.75833	0.148067			
3.1247	9.76083	0.147983			
3.12475	9.74667	0.148275			
3.1248	9.7525	0.148325			
3.12485	9.75333	0.148125			
3.1249	9.75917	0.14785			
3.12495	9.7675	0.147892			
3.125	9.74667	0.147925			
3.12505	9.75333	0.14785			
3.1251	9.75167	0.1476			
3.12515	9.765	0.147508			
3.1252	9.75833	0.147708			
3.12525	9.7475	0.147925			
3.1253	9.76	0.1478			
3.12535	9.7475	0.147775			
3.1254	9.7625	0.148083			
3.12545	9.755	0.147925			
3.1255	9.7525	0.1478			
3.12555	9.74333	0.147667			
3.1256	9.7475	0.147792			
3.12565	9.77083	0.148025			
3.1257	9.755	0.148058			
3.12575	9.75833	0.147733			
3.1258	9.74583	0.147767			
3.12585	9.75	0.147983			
3.1259	9.755	0.147833			
3.12595	9.755	0.147483			
3.126	9.765	0.14755			
3.12605	9.74667	0.1477			
3.1261	9.74667	0.147633			
3.12615	9.75167	0.147617			
3.1262	9.76167	0.147625			
3.12625	9.75917	0.147833			
3.1263	9.74167	0.148067			
3.12635	9.75833	0.147875			
3.1264	9.75	0.147567			
3.12645	9.76333	0.147883			
3.1265	9.75667	0.148158			
3.12655	9.7525	0.148017			
3.1266	9.74667	0.1478			
3.12665	9.745	0.147975			
3.1267	9.76667	0.148058			
3.12675	9.75667	0.147992			
3.1268	9.7575	0.14785			
3.12685	9.74667	0.147733			
3.1269	9.74917	0.14785			
3.12695	9.76	0.147783			
3.127	9.75167	0.147508			
3.12705	9.76083	0.14735			
3.1271	9.745	0.147733			
3.12715	9.75417	0.147833			
3.1272	9.75333	0.147583			
3.12725	9.76333	0.147592			
3.1273	9.76	0.147817			
3.12735	9.745	0.147983			
3.1274	9.75167	0.148108			
3.12745	9.74917	0.14785			
3.1275	9.76583	0.147908			
3.12755	9.75667	0.14815			
3.1276	9.75333	0.147925			
3.12765	9.75167	0.14765			
3.1277	9.73583	0.147683			
3.12775	9.76333	0.147767			
3.1278	9.75833	0.147675			
3.12785	9.7575	0.14745			
3.1279	9.74667	0.147417			
3.12795	9.75083	0.147567			
3.128	9.76167	0.1478			
3.12805	9.75167	0.147925			
3.1281	9.75667	0.147775			
3.12815	9.74583	0.148			
3.1282	9.75083	0.148217			
3.12825	9.75583	0.147917			
3.1283	9.76333	0.147725			
3.12835	9.76167	0.147925			
3.1284	9.73833	0.14795			
3.12845	9.7475	0.147883			
3.1285	9.75083	0.1477			
3.12855	9.76167	0.147567			
3.1286	9.75833	0.147717			
3.12865	9.75333	0.147783			
3.1287	9.75167	0.147617			
3.12875	9.74083	0.147383			
3.1288	9.77	0.147658			
3.12885	9.75833	0.147783			
3.1289	9.75833	0.1477			
3.12895	9.745	0.147742			
3.129	9.74917	0.147967			
3.12905	9.75667	0.14795			
3.1291	9.75833	0.148017			
3.12915	9.7675	0.147733			
3.1292	9.7475	0.147775			
3.12925	9.755	0.1481			
3.1293	9.75	0.148			
3.12935	9.76083	0.14775			
3.1294	9.755	0.147758			
3.12945	9.75083	0.147792			
3.1295	9.75583	0.147783			
3.12955	9.74167	0.147758			
3.1296	9.76333	0.147683			
3.12965	9.75583	0.147767			
3.1297	9.755	0.14785			
3.12975	9.74417	0.147817			
3.1298	9.75083	0.147708			
3.12985	9.765	0.147992			
3.1299	9.74833	0.14825			
3.12995	9.75667	0.147975			
3.13	9.7475	0.147675			
3.13005	9.75417	0.147942			
3.1301	9.755	0.147992			
3.13015	9.76167	0.1481			
3.1302	9.75833	0.148133			
3.13025	9.74167	0.147967			
3.1303	9.75583	0.148083			
3.13035	9.7525	0.148058			
3.1304	9.765	0.147658			
3.13045	9.75667	0.147658			
3.1305	9.7525	0.147883			
3.13055	9.74833	0.147992			
3.1306	9.75	0.147842			
3.13065	9.77333	0.147667			
3.1307	9.75417	0.147775			
3.13075	9.75583	0.147975			
3.1308	9.745	0.14795			
3.13085	9.75583	0.147767			
3.1309	9.75833	0.147858			
3.13095	9.7575	0.148125			
3.131	9.76583	0.148025			
3.13105	9.74667	0.147767			
3.1311	9.755	0.148017			
3.13115	9.75417	0.148			
3.1312	9.7625	0.147683			
3.13125	9.75333	0.14745			
3.1313	9.7525	0.147183			
3.13135	9.75667	0.14725			
3.1314	9.74167	0.147608			
3.13145	9.7675	0.147483			
3.1315	9.75417	0.147475			
3.13155	9.755	0.147908			
3.1316	9.74667	0.148167			
3.13165	9.75583	0.148183			
3.1317	9.7625	0.1481			
3.13175	9.74667	0.148183			
3.1318	9.755	0.148117			
3.13185	9.74667	0.147967			
3.1319	9.75667	0.147692			
3.13195	9.76	0.147608			
3.132	9.76	0.14775			
3.13205	9.75583	0.147667			
3.1321	9.745	0.147333			
3.13215	9.76333	0.147367			
3.1322	9.755	0.147708			
3.13225	9.7625	0.147858			
3.1323	9.75167	0.147967			
3.13235	9.75167	0.148042			
3.1324	9.74667	0.148092			
3.13245	9.75417	0.14835			
3.1325	9.77083	0.148308			
3.13255	9.755	0.147867			
3.1326	9.75583	0.147975			
3.13265	9.74083	0.148108			
3.1327	9.75917	0.147883			
3.13275	9.76	0.147567			
3.1328	9.75833	0.147517			
3.13285	9.75833	0.147667			
3.1329	9.7425	0.147658			
3.13295	9.75833	0.147583			
3.133	9.76	0.147483			
3.13305	9.76417	0.147658			
3.1331	9.75167	0.14795			
3.13315	9.74917	0.147833			
3.1332	9.75833	0.1477			
3.13325	9.74833	0.148083			
3.1333	9.76417	0.148167			
3.13335	9.75167	0.147967			
3.1334	9.755	0.147842			
3.13345	9.74667	0.147817			
3.1335	9.7575	0.147867			
3.13355	9.765	0.14785			
3.1336	9.7475	0.14755			
3.13365	9.75167	0.1475			
3.1337	9.74417	0.147775			
3.13375	9.75833	0.147817			
3.1338	9.75917	0.147742			
3.13385	9.7575	0.1478			
3.1339	9.7525	0.147975			
3.13395	9.74167	0.147875			
3.134	9.76417	0.147733			
3.13405	9.755	0.147633			
3.1341	9.76417	0.147783			
3.13415	9.75083	0.148058			
3.1342	9.75167	0.147983			
3.13425	9.75167	0.147642			
3.1343	9.7575	0.147942			
3.13435	9.77333	0.148217			
3.1344	9.7525	0.1481			
3.13445	9.75	0.148042			
3.1345	9.74917	0.148092			
3.13455	9.76083	0.148			
3.1346	9.765	0.147817			
3.13465	9.75917	0.147592			
3.1347	9.76	0.147425			
3.13475	9.74167	0.147642			
3.1348	9.75833	0.14785			
3.13485	9.75833	0.147592			
3.1349	9.7625	0.147458			
3.13495	9.75	0.147842			
3.135	9.74917	0.148208			
3.13505	9.76	0.148267			
3.1351	9.75083	0.148283			
3.13515	9.765	0.148358			
3.1352	9.75417	0.14835			
3.13525	9.75417	0.148133			
3.1353	9.75	0.147717			
3.13535	9.7625	0.147808			
3.1354	9.76333	0.148017			
3.13545	9.74667	0.147817			
3.1355	9.75167	0.147517			
3.13555	9.7475	0.147583			
3.1356	9.7625	0.1477			
3.13565	9.76167	0.14765			
3.1357	9.765	0.147608			
3.13575	9.755	0.147483			
3.1358	9.745	0.14765			
3.13585	9.7675	0.14795			
3.1359	9.75833	0.148			
3.13595	9.76417	0.147817			
3.136	9.75	0.148217			
3.13605	9.74833	0.148367			
3.1361	9.755	0.1481			
3.13615	9.7575	0.147792			
3.1362	9.77417	0.147717			
3.13625	9.75167	0.147692			
3.1363	9.75417	0.147683			
3.13635	9.75	0.147417			
3.1364	9.7625	0.147267			
3.13645	9.76	0.147575			
3.1365	9.7525	0.147825			
3.13655	9.755	0.147758			
3.1366	9.74417	0.147842			
3.13665	9.75667	0.148075			
3.1367	9.75833	0.148167			
3.13675	9.76083	0.148083			
3.1368	9.75	0.147925			
3.13685	9.75	0.147933			
3.1369	9.7625	0.148092			
3.13695	9.75	0.148092			
3.137	9.765	0.1477			
3.13705	9.74667	0.14775			
3.1371	9.75417	0.147983			
3.13715	9.7525	0.147983			
3.1372	9.76167	0.147842			
3.13725	9.76333	0.147858			
3.1373	9.74	0.147908			
3.13735	9.75	0.14795			
3.1374	9.74917	0.147858			
3.13745	9.76417	0.147608			
3.1375	9.75917	0.147833			
3.13755	9.75583	0.148033			
3.1376	9.75	0.1478			
3.13765	9.7425	0.14755			
3.1377	9.76417	0.14785			
3.13775	9.76	0.148092			
3.1378	9.76	0.14805			
3.13785	9.74833	0.147975			
3.1379	9.75083	0.148042			
3.13795	9.75833	0.148			
3.138	9.755	0.147917			
3.13805	9.77167	0.147617			
3.1381	9.74583	0.147433			
3.13815	9.75167	0.147742			
3.1382	9.75167	0.147783			
3.13825	9.76167	0.14755			
3.1383	9.76167	0.147575			
3.13835	9.74917	0.14785			
3.1384	9.76083	0.147967			
3.13845	9.75167	0.147958			
3.1385	9.765	0.147717			
3.13855	9.76167	0.147792			
3.1386	9.7575	0.148092			
3.13865	9.75	0.148133			
3.1387	9.74833	0.147908			
3.13875	9.765	0.147975			
3.1388	9.755	0.1481			
3.13885	9.76083	0.147742			
3.1389	9.7475	0.147475			
3.13895	9.75333	0.147558			
3.139	9.75667	0.14755			
3.13905	9.7625	0.147667			
3.1391	9.76167	0.147667			
3.13915	9.74	0.147492			
3.1392	9.755	0.147758			
3.13925	9.75083	0.147933			
3.1393	9.765	0.147833			
3.13935	9.75667	0.147883			
3.1394	9.75583	0.1482			
3.13945	9.75167	0.148267			
3.1395	9.7475	0.148125			
3.13955	9.76333	0.14795			
3.1396	9.7575	0.147833			
3.13965	9.76	0.147892			
3.1397	9.74667	0.1478			
3.13975	9.7525	0.147517			
3.1398	9.76083	0.147425			
3.13985	9.7575	0.147658			
3.1399	9.7675	0.147733			
3.13995	9.74667	0.14775			
3.14	9.75333	0.147917			
3.14005	9.75417	0.1481			
3.1401	9.76417	0.147983			
3.14015	9.75667	0.147967			
3.1402	9.7475	0.147817			
3.14025	9.75917	0.14785			
3.1403	9.75167	0.148192			
3.14035	9.765	0.147967			
3.1404	9.75917	0.14765			
3.14045	9.75	0.14775			
3.1405	9.74833	0.14785			
3.14055	9.75167	0.147717			
3.1406	9.76333	0.147508			
3.14065	9.75	0.147467			
3.1407	9.75833	0.14765			
3.14075	9.74583	0.147908			
3.1408	9.755	0.14785			
3.14085	9.75917	0.1477			
3.1409	9.75917	0.1479			
3.14095	9.75833	0.148092			
3.141	9.73583	0.147792			
3.14105	9.75167	0.147608			
3.1411	9.75583	0.14795			
3.14115	9.765	0.147983			
3.1412	9.755	0.147908			
3.14125	9.74917	0.147725			
3.1413	9.74667	0.147667			
3.14135	9.745	0.147942			
3.1414	9.76333	0.147983			
3.14145	9.75417	0.147692			
3.1415	9.755	0.147775			
3.14155	9.74583	0.148			
3.1416	9.75	0.14795			
3.14165	9.765	0.147708			
3.1417	9.74833	0.147583			
3.14175	9.7525	0.14775			
3.1418	9.74417	0.147833			
3.14185	9.7575	0.147825			
3.1419	9.75667	0.147683			
3.14195	9.75833	0.147867			
3.142	9.75833	0.148242			
3.14205	9.73833	0.1481			
3.1421	9.75167	0.147825			
3.14215	9.75417	0.14795			
3.1422	9.76417	0.148017			
3.14225	9.755	0.147792			
3.1423	9.75083	0.147708			
3.14235	9.755	0.147783			
3.1424	9.74417	0.1479			
3.14245	9.76583	0.147958			
3.1425	9.75667	0.147733			
3.14255	9.75583	0.147492			
3.1426	9.75083	0.147758			
3.14265	9.75167	0.148033			
3.1427	9.7675	0.147958			
3.14275	9.75417	0.147908			
3.1428	9.76	0.14815			
3.14285	9.745	0.14825			
3.1429	9.7525	0.148058			
3.14295	9.75667	0.147942			
3.143	9.75833	0.147883			
3.14305	9.76333	0.147883			
3.1431	9.7375	0.147867			
3.14315	9.75	0.14755			
3.1432	9.7525	0.1474			
3.14325	9.7625	0.147617			
3.1433	9.755	0.147583			
3.14335	9.74833	0.14735			
3.1434	9.74917	0.147442			
3.14345	9.7425	0.147683			
3.1435	9.76333	0.147883			
3.14355	9.75083	0.148017			
3.1436	9.75583	0.148025			
3.14365	9.745	0.14825			
3.1437	9.75583	0.148367			
3.14375	9.76167	0.148217			
3.1438	9.74917	0.147833			
3.14385	9.75583	0.147917			
3.1439	9.74333	0.148058			
3.14395	9.7575	0.1478			
3.144	9.75833	0.147525			
3.14405	9.75917	0.147508			
3.1441	9.7575	0.147467			
3.14415	9.74083	0.147658			
3.1442	9.75333	0.147733			
3.14425	9.75	0.147567			
3.1443	9.765	0.147858			
3.14435	9.7525	0.148			
3.1444	9.74917	0.1478			
3.14445	9.755	0.147683			
3.1445	9.74083	0.147933			
3.14455	9.76417	0.1481			
3.1446	9.74917	0.147942			
3.14465	9.755	0.1477			
3.1447	9.74667	0.147683			
3.14475	9.7525	0.147733			
3.1448	9.7625	0.147867			
3.14485	9.74833	0.147683			
3.1449	9.75667	0.147617			
3.14495	9.74667	0.147942			
3.145	9.75583	0.147883			
3.14505	9.755	0.147708			
3.1451	9.7575	0.147625			
3.14515	9.76167	0.147817			
3.1452	9.73833	0.147808			
3.14525	9.75667	0.147708			
3.1453	9.74917	0.147558			
3.14535	9.765	0.147758			
3.1454	9.75583	0.148008			
3.14545	9.75	0.147933			
3.1455	9.74833	0.1477			
3.14555	9.745	0.147825			
3.1456	9.76333	0.148058			
3.14565	9.75083	0.147833			
3.1457	9.75917	0.147692			
3.14575	9.745	0.147867			
3.1458	9.755	0.147792			
3.14585	9.7625	0.14775			
3.1459	9.74833	0.14765			
3.14595	9.76083	0.147442			
3.146	9.745	0.147708			
3.14605	9.75417	0.147867			
3.1461	9.75667	0.1477			
3.14615	9.76083	0.147675			
3.1462	9.75167	0.147925			
3.14625	9.74333	0.148017			
3.1463	9.75917	0.147892			
3.14635	9.755	0.147833			
3.1464	9.76333	0.147967			
3.14645	9.75083	0.148042			
3.1465	9.75167	0.147917			
3.14655	9.74833	0.147567			
3.1466	9.75417	0.147483			
3.14665	9.77	0.1477			
3.1467	9.755	0.147583			
3.14675	9.7575	0.147317			
3.1468	9.74167	0.147392			
3.14685	9.75167	0.147633			
3.1469	9.7575	0.147767			
3.14695	9.76	0.148058			
3.147	9.75833	0.148017			
3.14705	9.73333	0.148083			
3.1471	9.75417	0.14825			
3.14715	9.7575	0.14805			
3.1472	9.76417	0.147742			
3.14725	9.75167	0.147917			
3.1473	9.74917	0.147992			
3.14735	9.75	0.147875			
3.1474	9.74583	0.147592			
3.14745	9.76333	0.147483			
3.1475	9.75	0.147542			
3.14755	9.755	0.147642			
3.1476	9.74667	0.147617			
3.14765	9.76083	0.147558			
3.1477	9.76083	0.147825			
3.14775	9.75	0.148083			
3.1478	9.76167	0.14795			
3.14785	9.745	0.147875			
3.1479	9.75833	0.1482			
3.14795	9.75667	0.148192			
3.148	9.76083	0.148092			
3.14805	9.75167	0.147942			
3.1481	9.745	0.147767			
3.14815	9.76	0.147858			
3.1482	9.7575	0.147883			
3.14825	9.76333	0.147425			
3.1483	9.745	0.147483			
3.14835	9.74833	0.1476			
3.1484	9.74833	0.147642			
3.14845	9.75583	0.1476			
3.1485	9.77	0.1476			
3.14855	9.75	0.147825			
3.1486	9.7525	0.147942			
3.14865	9.745	0.14785			
3.1487	9.7575	0.147725			
3.14875	9.75833	0.147942			
3.1488	9.75917	0.148233			
3.14885	9.75333	0.147967			
3.1489	9.735	0.147525			
3.14895	9.7575	0.147783			
3.149	9.755	0.147825			
3.14905	9.76083	0.1477			
3.1491	9.74833	0.14775			
3.14915	9.74917	0.14785			
3.1492	9.75417	0.147833			
3.14925	9.74833	0.147842			
3.1493	9.76333	0.147542			
3.14935	9.74417	0.14745			
3.1494	9.74917	0.147842			
3.14945	9.7475	0.147883			
3.1495	9.75833	0.147725			
3.14955	9.75833	0.1476			
3.1496	9.7475	0.147825			
3.14965	9.75833	0.148008			
3.1497	9.74417	0.148083			
3.14975	9.76	0.148075			
3.1498	9.75667	0.148133			
3.14985	9.7575	0.1482			
3.1499	9.74833	0.147992			
3.14995	9.74167	0.147642			
3.15	9.76167	0.147808			
3.15005	9.7575	0.147992			
3.1501	9.765	0.147742			
3.15015	9.7475	0.147525			
3.1502	9.75	0.147458			
3.15025	9.75	0.14755			
3.1503	9.76333	0.147842			
3.15035	9.76833	0.147867			
3.1504	9.74583	0.147733			
3.15045	9.7525	0.148058			
3.1505	9.7475	0.148242			
3.15055	9.76083	0.148133			
3.1506	9.75833	0.147983			
3.15065	9.75833	0.148083			
3.1507	9.75583	0.148017			
3.15075	9.7375	0.147717			
3.1508	9.76	0.147458			
3.15085	9.75833	0.147458			
3.1509	9.76167	0.147575			
3.15095	9.74667	0.1477			
3.151	9.74917	0.147483			
3.15105	9.75667	0.147358			
3.1511	9.7525	0.147758			
3.15115	9.76167	0.147875			
3.1512	9.7475	0.1479			
3.15125	9.74917	0.148017			
3.1513	9.75	0.148117			
3.15135	9.76333	0.148133			
3.1514	9.7625	0.1481			
3.15145	9.745	0.147817			
3.1515	9.75917	0.14785			
3.15155	9.74583	0.148017			
3.1516	9.76333	0.147792			
3.15165	9.75833	0.1474			
3.1517	9.76	0.147483			
3.15175	9.75	0.1477			
3.1518	9.74667	0.147808			
3.15185	9.77	0.147867			
3.1519	9.76	0.147925			
3.15195	9.75917	0.147975			
3.152	9.74667	0.148			
3.15205	9.75167	0.147808			
3.1521	9.755	0.14755			
3.15215	9.75917	0.147967			
3.1522	9.7625	0.148117			
3.15225	9.74333	0.1478			
3.1523	9.75167	0.1476			
3.15235	9.74917	0.147808			
3.1524	9.765	0.147883			
3.15245	9.75833	0.147833			
3.1525	9.75333	0.1477			
3.15255	9.75583	0.147683			
3.1526	9.73667	0.147925			
3.15265	9.76	0.147967			
3.1527	9.75667	0.147625			
3.15275	9.75833	0.147625			
3.1528	9.74833	0.1479			
3.15285	9.75	0.1479			
3.1529	9.76	0.14765			
3.15295	9.75	0.147592			
3.153	9.75583	0.147783			
3.15305	9.7475	0.147975			
3.1531	9.75167	0.147983			
3.15315	9.75417	0.1478			
3.1532	9.76167	0.14795			
3.15325	9.76167	0.148217			
3.1533	9.74833	0.148017			
3.15335	9.755	0.147725			
3.1534	9.74833	0.1478			
3.15345	9.76833	0.147808			
3.1535	9.75667	0.1476			
3.15355	9.755	0.147542			
3.1536	9.74833	0.14755			
3.15365	9.74583	0.147658			
3.1537	9.77	0.147908			
3.15375	9.75917	0.147833			
3.1538	9.75833	0.14765			
3.15385	9.745	0.147875			
3.1539	9.7525	0.148			
3.15395	9.75667	0.147917			
3.154	9.75917	0.148008			
3.15405	9.76333	0.148258			
3.1541	9.74333	0.148242			
3.15415	9.75	0.148075			
3.1542	9.7475	0.1477			
3.15425	9.765	0.147575			
3.1543	9.7625	0.147733			
3.15435	9.74917	0.147642			
3.1544	9.7525	0.1473			
3.15445	9.74167	0.147342			
3.1545	9.765	0.147658			
3.15455	9.7575	0.14775			
3.1546	9.75583	0.147792			
3.15465	9.74667	0.147858			
3.1547	9.7525	0.147958			
3.15475	9.76333	0.1481			
3.1548	9.75083	0.148117			
3.15485	9.75667	0.147892			
3.1549	9.745	0.148008			
3.15495	9.7525	0.148083			
3.155	9.755	0.147842			
3.15505	9.7625	0.147483			
3.1551	9.75833	0.147517			
3.15515	9.74417	0.147525			
3.1552	9.75833	0.147517			
3.15525	9.74583	0.1475			
3.1553	9.76417	0.14745			
3.15535	9.75667	0.147742			
3.1554	9.75167	0.147933			
3.15545	9.75167	0.147817			
3.1555	9.74917	0.147675			
3.15555	9.76917	0.148008			
3.1556	9.7575	0.148117			
3.15565	9.755	0.14785			
3.1557	9.74667	0.147758			
3.15575	9.75583	0.147875			
3.1558	9.75917	0.147983			
3.15585	9.75167	0.147908			
3.1559	9.76167	0.147667			
3.15595	9.74833	0.147508			
3.156	9.755	0.147683			
3.15605	9.75667	0.147717			
3.1561	9.765	0.14745			
3.15615	9.75833	0.14765			
3.1562	9.74417	0.147958			
3.15625	9.76083	0.147933			
3.1563	9.75	0.147792			
3.15635	9.76417	0.147733			
3.1564	9.7525	0.147908			
3.15645	9.75083	0.148075			
3.1565	9.74667	0.147867			
3.15655	9.745	0.147642			
3.1566	9.76917	0.147733			
3.15665	9.75167	0.147925			
3.1567	9.75333	0.14775			
3.15675	9.74667	0.147542			
3.1568	9.75167	0.147833			
3.15685	9.75833	0.147883			
3.1569	9.755	0.147625			
3.15695	9.7625	0.147558			
3.157	9.74417	0.147567			
3.15705	9.755	0.147683			
3.1571	9.755	0.147817			
3.15715	9.75917	0.147517			
3.1572	9.75583	0.147375			
3.15725	9.74417	0.147758			
3.1573	9.75667	0.147925			
3.15735	9.75083	0.147908			
3.1574	9.76167	0.147983			
3.15745	9.7525	0.148242			
3.1575	9.75167	0.148242			
3.15755	9.75	0.147983			
3.1576	9.74417	0.147783			
3.15765	9.76667	0.1477			
3.1577	9.75583	0.147792			
3.15775	9.75583	0.147808			
3.1578	9.74583	0.147375			
3.15785	9.75167	0.147408			
3.1579	9.7625	0.147783			
3.15795	9.74917	0.14775			
3.158	9.76083	0.147658			
3.15805	9.74417	0.147583			
3.1581	9.755	0.1477			
3.15815	9.76	0.147917			
3.1582	9.76167	0.148			
3.15825	9.75667	0.147908			
3.1583	9.74167	0.147992			
3.15835	9.76	0.148117			
3.1584	9.75167	0.147917			
3.15845	9.76083	0.147533			
3.1585	9.75167	0.147708			
3.15855	9.755	0.147867			
3.1586	9.75167	0.14755			
3.15865	9.74583	0.147367			
3.1587	9.76833	0.147367			
3.15875	9.7575	0.147567			
3.1588	9.755	0.147892			
3.15885	9.745	0.147867			
3.1589	9.7525	0.147825			
3.15895	9.76	0.148208			
3.159	9.75167	0.148267			
3.15905	9.76167	0.148067			
3.1591	9.74	0.147867			
3.15915	9.755	0.148			
3.1592	9.75583	0.14795			
3.15925	9.76	0.147767			
3.1593	9.75583	0.147575			
3.15935	9.73833	0.147433			
3.1594	9.755	0.147608			
3.15945	9.7525	0.147717			
3.1595	9.7625	0.1476			
3.15955	9.755	0.147642			
3.1596	9.75167	0.147908			
3.15965	9.75	0.147933			
3.1597	9.74667	0.14775			
3.15975	9.76667	0.147783			
3.1598	9.755	0.147883			
3.15985	9.75583	0.147967			
3.1599	9.74667	0.147892			
3.15995	9.755	0.147667			
3.16	9.76	0.14775			
3.16005	9.75417	0.147983			
3.1601	9.76167	0.147717			
3.16015	9.74667	0.147383			
3.1602	9.755	0.147583			
3.16025	9.75583	0.147733			
3.1603	9.7625	0.147733			
3.16035	9.755	0.14765			
3.1604	9.74333	0.147733			
3.16045	9.76083	0.147825			
3.1605	9.75083	0.147858			
3.16055	9.765	0.147692			
3.1606	9.75417	0.147542			
3.16065	9.755	0.147833			
3.1607	9.75167	0.147967			
